223,SR-タロット,靴下・ガーター,5,SS,,,A,A,,S,,,S,エスニック
225,キュートソックス,靴下,3,,A,,SS,,S,,B,B,,
226,古風なソックス(赤),靴下,3,,B,SS,,,B,,A,S,,
227,古風なソックス(青),靴下,3,,B,A,,,A,,S,S,,
228,スイーティ,靴下,2,,S,,A,,A,,B,B,,
229,R-スイーティ,靴下,3,,A,,S,,S,,A,B,,
230,SR-スイーティ,靴下,4,B,,,S,,S,,SS,A,,
231,ハイテック,靴下,4,,S,SS,,,A,,A,,B,近未来
232,ハイテック(ローズ),靴下,4,,S,S,,,A,,A,,A,近未来
233,ツイストタイツ(黒),靴下,3,,B,S,,S,,A,,,A,
234,ツイストタイツ(グレー),靴下,3,,A,S,,SS,,B,,,A,
235,ツイストタイツ(茶),靴下,3,,A,S,,S,,B,,,A,
236,刺客,靴下,4,,B,S,,A,,SS,,,A,ワル
237,R-刺客,靴下,5,S,,S,,A,,SS,,,A,ワル
238,刺客ストッキング,靴下,5,SS,,A,,A,,SS,,,A,ワル
239,渓流,靴下,4,A,,,A,,S,S,,S,,
240,ラブリーガーターベルト,靴下,5,A,,,A,,SS,SS,,A,,
241,ラブリーガーターベルト(青),靴下,5,A,,,A,,SS,S,,S,,
242,ラブリーガーターベルト(緋),靴下,5,A,,,A,,SS,SS,,S,,
243,将校のピストル,靴下・ガーター,4,SS,,A,,A,,S,,,B,ミリタリー
244,グレーラインニーソックス,靴下,4,S,,,S,,A,,B,S,,
245,グレーラインハイソックス,靴下,3,B,,,S,,S,,A,B,,
246,グレーラインソックス,靴下,2,,B,,S,,S,,A,B,,
247,美酒,靴下,4,SS,,B,,A,,S,,A,,中世ヨーロッパ風
248,ご馳走,靴下,4,S,,A,,A,,SS,,A,,中世ヨーロッパ風
249,恋の味,靴下,5,A,,SS,,A,,SS,,,S,
255,百花ガーターストッキング,靴下,5,SS,,A,,B,,SS,,,A,
258,レッグウォーマー(ブラウン),靴下,3,,B,,S,,B,,A,S,,
259,レッグウォーマー(ベージュ),靴下,3,,B,,S,,S,,A,A,,
261,ハート＆ストライプ,靴下,4,A,,,B,,SS,,S,,A,
262,R-ハート＆ストライプ,靴下,5,S,,,S,,S,,A,S,,
263,ハート＆ストライプ(紫),靴下,5,A,,,SS,,SS,,A,A,,
264,リヴィエールストライプ,靴下,3,A,,B,,,S,,S,,A,
265,墨の印,靴下,3,A,,S,,,A,,S,A,,
266,貴族の長靴下,靴下,4,B,,SS,,SS,,,A,A,,
267,ビクトリー,靴下,5,S,,SS,,SS,,,A,A,,
268,トリコロールソックス,靴下,4,A,,,S,,SS,B,,,A,
269,ショコラオーバーニー,靴下,4,A,,S,,SS,,,A,A,,
270,ショコラオーバーニー(茶),靴下,4,A,,A,,S,,S,,A,,
272,いちごシェイク,靴下,3,,S,,A,,A,,S,,B,
273,R-いちごシェイク,靴下,4,A,,A,,,S,,S,,A,
274,SR-いちごシェイク,靴下,5,SS,,A,,,S,,S,,A,
275,いちごシェイク(ミント),靴下,5,A,,SS,,SS,,,A,,A,
276,十字星の涙,靴下,3,,S,S,,A,,,B,A,,
278,親友の贈り物,靴下,4,A,,B,,SS,,S,,A,,モダンチャイナ
279,ミリタリーレッグガーター,靴下・ガーター,4,A,,B,,S,,S,,A,,
280,女剣士のタイツ,靴下,4,,S,A,,S,,A,,A,,
281,雪花ニットソックス,靴下,3,B,,,S,,B,,A,S,,冬服
282,蝶々乱舞,靴下・ガーター,3,,S,B,,,A,,S,,B,
283,R-蝶々乱舞,靴下・ガーター,4,A,,SS,,S,,B,,,A,
284,SR-蝶々乱舞,靴下・ガーター,5,A,,A,,SS,,SS,,,A,
285,蝶々乱舞(紫),靴下・ガーター,5,A,,S,,SS,,S,,,A,
286,蝶々乱舞(桃),靴下・ガーター,5,S,,SS,,S,,A,,,A,
287,猫じゃらし,靴下,5,A,,,A,,SS,,SS,S,,
289,ニットタイツ,靴下,3,,A,S,,S,,B,,A,,
290,シックなタイツ,靴下,5,A,,A,,SS,,SS,,A,,
291,甘酸っぱい葉,靴下,4,A,,,A,,SS,,S,,A,
292,甘美,靴下,5,A,,,S,,SS,,SS,,A,
293,金箔ラムチョコ,靴下,4,A,,A,,S,,SS,,,A,
294,R-金箔ラムチョコ,靴下,5,A,,S,,S,,S,,,S,
297,ピンクのハイソックス,靴下,3,,B,,S,,S,,A,,B,
298,花月の靴下,靴下,5,A,,SS,,,A,,S,,S,
299,ミリタリーガーター(紫),靴下・ガーター,4,B,,A,,SS,,SS,,,A,
300,女剣士のタイツ(紫),靴下,4,,S,A,,SS,,B,,,A,
301,愛情の葉,靴下,3,,S,,A,,A,,S,,A,
302,スケボーソックス,靴下,4,A,,,SS,,S,,A,,A,
303,猫物語,靴下,4,B,,,S,,SS,,B,,A,
304,猫物語(クール),靴下,4,,S,,S,,A,,B,,A,
305,猫物語(ホット),靴下,4,,S,,S,,A,,A,,A,
306,茨の舞,靴下,5,SS,,SS,,A,,B,,,A,
307,リボンソックス,靴下,3,A,,S,,S,,,B,,A,
309,ピエロ靴下,靴下,5,,A,,S,,SS,,S,,A,
310,漆黒のトンネル,靴下・ガーター,4,B,,,A,S,,SS,,,A,
311,錯覚のトンネル,靴下・ガーター,4,A,,,A,SS,,S,,,A,
312,ハニーサンシャイン,靴下,4,,S,,S,,A,,A,,A,
314,妖精の合言葉,靴下,3,,S,,A,,B,,S,,A,
315,R-妖精の合言葉,靴下,4,A,,A,,,SS,,S,,A,
316,SR-妖精の合言葉,靴下,5,S,,A,,,SS,,SS,,A,
317,薔薇の合言葉,靴下,5,A,,A,,,SS,,SS,,A,
318,妖精の朝露,靴下,5,A,,A,,,SS,,SS,,A,
319,妖精の迷夢,靴下,5,A,,A,,SS,,SS,,,A,
320,付点音符,靴下,4,,A,S,,A,,,S,A,,
323,青春のワルツ,靴下,5,A,,S,,A,,,S,,A,
324,ピーヨの靴下,靴下,5,,B,,B,,S,,S,,B,小動物
325,香ばしグリル,靴下,5,B,,SS,,SS,,A,,A,,
326,やわらかソックス,靴下,4,B,,,S,,S,,A,A,,
327,広い銀河,靴下,5,S,,SS,,,A,,S,,A,
328,青き蝶のアンクレット,靴下・ガーター,5,A,,S,,A,,,SS,,S,
329,蔦のミサンガ,靴下・ガーター,5,A,,SS,,A,,,SS,,A,
330,雪夜月色,靴下,5,A,,A,,,SS,,A,SS,,冬服
331,あったかソックス,靴下,4,B,,,S,,S,,A,A,,
332,雪夜月色(赤),靴下,5,A,,,A,,SS,,S,,S,
333,眠れる森,靴下,4,A,,,S,,S,,A,,A,
334,百合の加護,靴下,5,S,,SS,,A,,,S,,S,ワル
335,ミントタイツ,靴下,4,A,,S,,S,,,S,,B,
336,やわらか綿ソックス,靴下,4,B,,,A,,S,,SS,A,,
337,星のささやき,靴下,4,B,,,SS,,A,,S,,A,
338,星のささやき(桃),靴下,4,,SS,,SS,,A,,B,,A,
339,星のささやき(黄),靴下,4,A,,,A,,SS,,S,A,A,
340,星のささやき(紺),靴下,4,A,,,S,,S,,S,,A,
341,霊幻の足袋,靴下,3,,S,,S,,B,,A,,A,
342,R-霊幻の足袋,靴下,4,,SS,S,,A,,,A,,A,和風
343,SR-霊幻の足袋,靴下,5,A,,SS,,SS,,A,,,S,和風
344,霊幻の足袋-幻,靴下,5,A,,SS,,S,,S,,,A,和風
345,クーリエソックス,靴下,3,,S,A,,,B,,S,,B,英国風
346,R-クーリエソックス,靴下,4,S,,S,,,A,,S,,B,英国風
347,SR-クーリエソックス,靴下,5,A,,,SS,A,,,SS,,A,英国風
348,クーリエソックス-手紙,靴下,5,S,,,SS,,SS,,A,,A,英国風
349,新型チェリー,靴下,3,B,,,A,,S,,S,,A,
350,ジャングルの掟,靴下,4,S,,,A,S,,A,,A,,
351,椿の衣,靴下,4,S,,,A,,S,,SS,,B,
352,ハートの領域,靴下,5,A,,SS,,,A,SS,,,S,
354,鉛筆消しゴム,靴下,3,B,,,A,,S,,S,,A,
356,カエルのリボン,靴下・ガーター,5,A,,,A,,SS,,S,,A,
357,青空の願い,靴下,5,A,,SS,,SS,,A,,,A,
358,深海の旋律,靴下・ガーター,5,S,,SS,,S,,,A,,A,
359,夢のマシュマロ,靴下,4,A,,,A,,S,,SS,,B,
360,日の出,靴下・ガーター,4,A,,S,,A,,S,,,A,
362,幽夜の迷情,靴下,4,B,,A,,S,,SS,,A,,
363,青春の証,靴下,4,A,,S,,,SS,,S,B,,
364,リボン靴下,靴下,3,,S,,B,,B,,S,,A,ロリータ
365,R-リボン靴下,靴下,4,A,,,A,,SS,,SS,,A,ロリータ
366,SR-リボン靴下,靴下,5,SS,,,A,,A,,SS,,A,ロリータ
367,リボン靴下-夢,靴下,5,A,,SS,,,S,,S,,A,ロリータ
368,羊飼いのソックス,靴下,5,B,,S,,,A,,SS,,A,
369,クローバーの心,靴下,4,A,,SS,,A,,,S,,A,
371,月下の蝶,靴下,4,,S,,A,,A,,S,A,,
372,巡航の動力,靴下,5,A,,,SS,,A,SS,,,S,近未来
380,兎のソックス,靴下,4,A,,,A,,S,,SS,,A,メルヘン
383,あなた次第,靴下,5,A,,,S,,A,SS,,A,,原宿系
384,真夜中の花,靴下,3,,SS,A,,A,,SS,,,S,
385,R-真夜中の花,靴下,4,A,,A,,S,,SS,,,A,
386,SR-真夜中の花,靴下,5,SS,,S,,S,,S,,A,,
387,誓い,靴下・ガーター,5,S,,SS,,SS,,A,,A,,
388,巫女の縛り,靴下,5,S,,A,,SS,,SS,,B,,
391,メロディーソックス,靴下,5,A,,,S,,SS,,S,A,,
392,暮色の影,靴下,5,A,,SS,,SS,,,S,A,,
395,灰色のタイツ,靴下,3,B,,S,,S,,,B,A,,
398,春雪の名残,靴下,5,SS,,A,,A,,,SS,,A,
400,満天の雪,靴下,4,A,,,A,,SS,,S,A,,
401,満天の雪(羽),靴下,4,A,,,S,,S,,A,A,,
403,陽光の歩み,靴下・ガーター,5,SS,,SS,,,A,,A,,A,
404,スーのお祝い言葉,靴下,5,A,,,B,,SS,,SS,,A,
407,聖夜の灯,靴下,5,S,,,SS,,S,,S,A,,
412,海の領域,靴下,4,B,,,A,,S,,SS,,A,
413,暖炉の夜話,靴下,3,B,,S,,,A,,S,,B,
415,聖夜の星空,靴下,4,A,,,SS,,S,,A,,A,
419,視覚トラップ,靴下,3,,S,S,,A,,A,,A,,
426,不思議なわらし,靴下,5,,S,SS,,,S,,A,,A,和風
427,暗闇の道,靴下,5,A,,SS,,SS,,A,,A,,和風
428,人間界,靴下・ガーター,5,A,,SS,,,A,,SS,,S,
429,冒険心,靴下,5,A,,SS,,SS,,,A,,A,
431,猫の爪痕,靴下,5,A,,,A,,SS,,SS,A,,
432,緋色の記憶,靴下・ガーター,5,S,,S,,A,,SS,,,A,
442,雅な調べ,靴下,5,B,,A,,,SS,,SS,,S,和風
445,レースのレッグガーター,靴下・ガーター,4,A,,,B,,S,S,,,A,
447,狂ったプログラム,靴下,5,S,,,SS,,SS,,S,,A,
453,自由の歌,靴下,5,A,,A,,,SS,,SS,,S,
457,桃色の憂鬱,靴下・ガーター,5,A,,SS,,A,,,S,,A,
458,淡い期待,靴下,5,S,,SS,,S,,,A,,A,和風
459,さくら模様の靴下,靴下,5,,SS,,A,,S,,SS,,A,
460,春の訪れ,靴下,5,A,,A,,,SS,,SS,,A,
464,パンダ柄ソックス,靴下,3,,S,,S,,B,,A,,A,小動物
470,星のタイツ,靴下,5,,S,SS,,A,,S,,,A,
471,勉強の意味,靴下,5,,SS,,SS,,A,,A,,A,学生風
472,青春の輝き,靴下,5,A,,,SS,,SS,,A,,S,
477,魂と交換契約,靴下,5,S,,,SS,,A,SS,,,A,
479,ドットレース,靴下,5,S,,S,,,S,,A,,A,
481,迷子の流星,靴下,5,A,,SS,,S,,,A,A,,
482,羊毛ソックス,靴下,5,A,,A,,S,,,A,S,,
487,迷子の流星-願い,靴下,5,A,,S,,S,,,S,A,,
488,羊毛ソックス-晴,靴下,5,S,,A,,SS,,,A,S,,
490,星雲の旋律,靴下・ガーター,5,A,,SS,,A,,SS,,,A,
491,薔薇の荊棘,靴下・ガーター,5,S,,A,,S,,SS,,,A,
492,錦の雲,靴下,5,A,,,A,,SS,,SS,,A,ロリータ
496,ドキドキ追いかけっこ,靴下,5,A,,SS,,,A,SS,,,A,
497,専属サポーター,靴下・ガーター,5,A,,SS,,A,,SS,,,A,
498,マインドゲーム,靴下・ガーター,5,S,,A,,S,,SS,,,A,
509,星の縁,靴下,3,B,,,B,,S,,SS,,A,
513,氷兎の靴下,靴下,5,A,,,SS,,A,,SS,A,,
514,夏の雑音,靴下,5,,S,,SS,,A,,S,,A,
515,鼓動と花火,靴下,5,,SS,S,,,A,,SS,,A,
516,幸せな夏祭り,靴下,5,A,,,A,,SS,,SS,,A,
519,ふりふりレースの靴下,靴下,5,S,,,SS,,SS,,A,,A,
520,スウィートソックス,靴下・ガーター,5,S,,,SS,,A,,S,,A,ロリータ
534,自信家,靴下,5,A,,SS,,SS,,A,,,A,
535,栄光の追求,靴下,5,SS,,,S,,A,,A,,A,
539,甘い記憶,靴下・ガーター,5,A,,,SS,,SS,,A,,S,
545,回廊タイツ,靴下,5,A,,,A,,SS,,SS,A,,
546,孤独の旅,靴下,5,A,,S,,SS,,A,,S,,
552,ガーターソックス,靴下,5,A,,SS,,SS,,,S,A,,
553,ホログラフィ,靴下・ガーター,5,A,,,SS,,A,,SS,,S,
554,心に響く声,靴下,5,SS,,,A,,SS,,A,,A,
555,ブースト,靴下・ガーター,5,S,,SS,,SS,,A,,,S,
567,雪鱗石,靴下,5,A,,SS,,SS,,A,,,A,
572,月夜の眠り,靴下,5,A,,A,,SS,,S,,A,,
578,奇跡の産声,靴下,5,A,,SS,,,A,,SS,,A,
579,冬枯れ,靴下,5,A,,S,,SS,,SS,,A,,和風
580,月詠み人,靴下,5,A,,SS,,A,,,SS,A,,和風
581,スターニーハイ,靴下,5,S,,,S,,A,SS,,,A,
587,メッシュインパクト,靴下,5,A,,,A,SS,,SS,,,A,
588,メッシュソックス,靴下,5,A,,,SS,S,,SS,,,A,
589,女王様のソックス,靴下,5,A,,,SS,A,,SS,,,A,スポーティ
592,にゃんニーハイ,靴下,5,S,,,SS,,S,,A,,A,
593,ロックソックス,靴下,5,A,,,SS,SS,,A,,,A,
594,メンバーの想い,靴下,5,A,,S,,S,,SS,,,A,ロック
595,ダイスチェックソックス,靴下,5,A,,SS,,A,,SS,,,A,ロック
596,回転シルク,靴下・ガーター,4,A,,SS,,S,,,A,,A,
605,巫女の足袋,靴下,5,,SS,,SS,,A,,S,,A,和風
611,ラム,靴下,5,S,,S,,SS,,A,,,A,
623,白雲綿飴,靴下,5,A,,,SS,,A,,SS,,A,ロリータ
624,エッグハント,靴下,5,A,,,S,,S,,SS,,A,
638,ぽむそっくす,靴下・ガーター,5,A,,,A,,SS,,SS,,A,
639,たっぷりたまご,靴下,5,A,,,SS,,A,,SS,,A,
640,空の旅へご招待,靴下・ガーター,5,A,,,S,,SS,,A,,A,
641,お空の雲,靴下,5,A,,,A,,SS,,SS,,S,ロリータ
647,君と白そっくす,靴下,5,A,,,S,,SS,,S,,A,
